Date,532921.BO,500820.BO,532215.BO,500034.BO,532978.BO,500049.BO,532454.BO,543320.BO,532281.BO,500180.BO,500696.BO,532174.BO,500209.BO,500875.BO,500247.BO,500510.BO,500520.BO,532500.BO,532555.BO,532898.BO,500325.BO,500112.BO,524715.BO,532540.BO,500570.BO,500470.BO,532755.BO,500114.BO,500251.BO,532538.BO
2018-08-28,370.0553894042969,,,286.3302307128906,694.0422973632812,,,,,,1542.8125,,572.211181640625,,,1218.434326171875,900.5164184570312,,,,586.1610717773438,281.3845520019531,,,,22.58367156982422,,,,4284.669921875
2018-08-29,368.4311218261719,,,291.12530517578125,693.9527587890625,,,,,,1532.531494140625,,566.5869750976562,,,1214.480224609375,903.4153442382812,,,,575.600341796875,285.7213134765625,,,,22.763776779174805,,,,4261.73974609375
2018-08-30,366.2334899902344,,,285.95458984375,689.8055419921875,,,,,,1543.291748046875,,569.459228515625,,,1212.8175048828125,904.1055908203125,,,,566.55126953125,284.3372497558594,,,,23.30982780456543,,,,4285.1044921875
2018-08-31,366.2812805175781,,,278.9400329589844,672.5945434570312,,,,,,1551.3505859375,,578.4982299804688,,,1230.3868408203125,888.3223266601562,,,,551.8104858398438,284.983154296875,,,,23.05500602722168,,,,4324.7216796875
2018-09-04,356.1532287597656,,,268.38397216796875,648.0401611328125,,,,,,1438.7850341796875,,591.0726928710938,,,1221.75927734375,857.4002685546875,,,,552.4330444335938,273.6797790527344,,,,22.72545623779297,,,,4065.006103515625
2018-09-05,361.5994567871094,,,265.3058776855469,648.2491455078125,,,,,,1403.5865478515625,,586.3724365234375,,,1211.6942138671875,856.1116943359375,,,,545.07373046875,273.81817626953125,,,,22.758026123046875,,,,4036.997802734375
2018-09-06,367.23681640625,,,261.7157287597656,651.9182739257812,,,,,,1401.016357421875,,584.8859252929688,,,1210.16650390625,860.4371948242188,,,,560.3482055664062,273.72589111328125,,,,23.009023666381836,,,,4010.392333984375
2018-09-07,360.3095703125,,,267.3205871582031,655.3934936523438,,,,,,1427.9378662109375,,589.06396484375,,,1212.0987548828125,895.868896484375,,,,567.7296142578125,269.2968444824219,,,,23.7198543548584,,,,4131.95458984375
2018-09-10,355.1977844238281,,,255.29620361328125,632.5814208984375,,,,,,1403.194580078125,,588.0997924804688,,,1203.8756103515625,863.2440795898438,,,,559.0140991210938,262.9761657714844,,,,23.509092330932617,,,,4019.34130859375
2018-09-11,348.4617004394531,,,253.7938232421875,633.3929443359375,,,,,,1386.553466796875,,589.9478759765625,,,1195.1583251953125,865.4989013671875,,,,550.69873046875,260.48480224609375,,,,22.696718215942383,,,,3972.0322265625
2018-09-12,359.40185546875,,,253.04745483398438,638.42138671875,,,,,,1418.3538818359375,,596.737060546875,,,1213.98583984375,862.3697509765625,,,,557.0354614257812,263.39141845703125,,,,23.202533721923828,,,,3963.3251953125
2018-09-13,359.40185546875,,,253.04745483398438,638.42138671875,,,,,,1418.3538818359375,,596.737060546875,,,1213.98583984375,862.3697509765625,,,,557.0354614257812,263.39141845703125,,,,23.202533721923828,,,,3963.3251953125
2018-09-14,363.128173828125,,,260.374267578125,667.0732421875,,,,,,1420.270751953125,,590.7109985351562,,,1221.2203369140625,874.7478637695312,,,,557.079833984375,267.9588928222656,,,,23.579984664916992,,,,4052.186767578125
2018-09-17,364.46588134765625,,,254.23773193359375,652.6104125976562,,,,,,1397.5313720703125,,583.7611083984375,,,1208.0545654296875,871.7108764648438,,,,545.2738647460938,263.52978515625,,,,23.591480255126953,,,,3972.177001953125
2018-09-18,360.7394714355469,,,250.75479125976562,647.9155883789062,,,,,,1451.6361083984375,,577.8153686523438,,,1194.080078125,871.802978515625,,,,541.249755859375,252.8262176513672,,,,23.468856811523438,,,,3929.27001953125
2018-09-19,356.3443298339844,,,243.80360412597656,628.5188598632812,,,,,,1436.60693359375,,578.81982421875,,,1197.270263671875,871.802978515625,,,,538.1814575195312,250.42713928222656,,,,23.775413513183594,,,,3918.53125
2018-09-20,356.3443298339844,,,243.80360412597656,628.5188598632812,,,,,,1436.60693359375,,578.81982421875,,,1197.270263671875,871.802978515625,,,,538.1814575195312,250.42713928222656,,,,23.775413513183594,,,,3918.53125
2018-09-21,345.88189697265625,,,232.6427001953125,622.674072265625,,,,,,1412.865478515625,,567.4907836914062,,,1196.8211669921875,880.9138793945312,,,,541.0939331054688,249.18145751953125,,,,23.932527542114258,,,,3945.281982421875
2018-09-24,330.35546875,,,220.42323303222656,604.4026489257812,,,,,,1386.1614990234375,,576.3289794921875,,,1184.82373046875,824.0392456054688,,,,547.9642333984375,244.1064910888672,,,,23.244688034057617,,,,3856.951904296875
2018-09-25,323.61932373046875,,,224.59881591796875,616.9237670898438,,,,,,1423.88671875,,583.7208862304688,,,1185.227783203125,822.24462890625,,,,547.2081909179688,249.36602783203125,,,,22.98986053466797,,,,3897.0537109375
2018-09-26,323.23712158203125,,,226.00369262695312,618.1783447265625,,,,,,1403.324951171875,,576.7306518554688,,,1197.6749267578125,819.94384765625,,,,556.6128540039062,243.5989990234375,,,,23.338571548461914,,,,3934.978271484375
2018-09-27,319.74969482421875,,,215.0281524658203,595.5455322265625,,,,,,1410.4259033203125,,581.832763671875,,,1176.0615234375,806.3234252929688,,,,557.1243896484375,244.52171325683594,,,,23.371143341064453,,,,3980.448974609375
2018-09-28,313.82574462890625,,,211.4525604248047,596.3023681640625,,,,,,1400.6678466796875,,584.8056030273438,,,1138.3167724609375,792.1046752929688,,,,559.48095703125,244.52171325683594,,,,22.238798141479492,,,,3923.80419921875
2018-10-01,315.7844543457031,,,215.47694396972656,586.3153686523438,,,,,,1431.335693359375,,598.1431884765625,,,1121.06201171875,780.0486450195312,,,,547.6306762695312,251.94964599609375,,,,22.3595027923584,,,,3818.54345703125
2018-10-02,315.7844543457031,,,215.47694396972656,586.3153686523438,,,,,,1431.335693359375,,598.1431884765625,,,1121.06201171875,780.0486450195312,,,,547.6306762695312,251.94964599609375,,,,22.3595027923584,,,,3818.54345703125
2018-10-03,315.02008056640625,,,217.54519653320312,572.071533203125,,,,,,1413.2137451171875,,584.8056030273438,,,1118.3658447265625,728.0975952148438,,,,535.9581298828125,249.78125,,,,22.213891983032227,,,,3738.727294921875
2018-10-04,301.8822937011719,,,212.19891357421875,562.6420288085938,,,,,,1371.218994140625,,567.5309448242188,,,1131.57666015625,731.870849609375,,,,498.2724914550781,249.68894958496094,,,,22.298192977905273,,,,3808.433349609375
2018-10-05,288.6011657714844,,,198.83798217773438,535.4588623046875,,,,,,1358.6734619140625,,579.9847412109375,,,1104.7509765625,707.3447265625,,,,466.8345031738281,237.8780975341797,,,,21.82494354248047,,,,3679.179931640625
2018-10-08,290.7032470703125,,,192.56483459472656,537.6245727539062,,,,,,1356.756591796875,,574.0792846679688,,,1092.798583984375,712.728515625,,,,492.6697082519531,245.44444274902344,,,,21.451330184936523,,,,3635.6923828125
2018-10-09,303.8409729003906,,,201.15016174316406,540.1884765625,,,,,,1319.7283935546875,,576.3690795898438,,,1097.6064453125,703.0653686523438,,,,484.8658142089844,242.3533172607422,,,,21.930326461791992,,,,3658.185791015625
2018-10-10,311.72369384765625,,,221.07688903808594,592.9268188476562,,,,,,1330.4881591796875,,562.6700439453125,,,1125.4656982421875,703.2494506835938,,,,490.1795654296875,256.609375,,,,22.342260360717773,,,,3661.862548828125
2018-10-11,300.3057556152344,,,211.09156799316406,557.1655883789062,,,,,,1331.7081298828125,,542.3421630859375,,,1101.96484375,672.005126953125,,,,484.3321533203125,241.89193725585938,,,,21.31529426574707,,,,3577.595947265625
2018-10-12,309.0483703613281,,,223.36468505859375,576.6369018554688,,,,,,1366.6890869140625,,545.59619140625,,,1109.8284912109375,707.5288696289062,,,,500.8738098144531,242.99923706054688,,,,22.031869888305664,,,,3672.794677734375
2018-10-15,307.28076171875,,,225.04757690429688,561.3076782226562,,,,,,1330.0526123046875,,561.7057495117188,,,1093.652099609375,688.9386596679688,,,,506.83245849609375,242.99923706054688,,,,21.880508422851562,,,,3590.366455078125
2018-10-16,318.1731262207031,,,225.12564086914062,563.3837890625,,,,,,1345.5174560546875,,559.5364379882812,,,1100.302490234375,716.2717895507812,,,,517.4376831054688,249.3199005126953,,,,21.999296188354492,,,,3632.112548828125
2018-10-17,300.3057556152344,,,209.90621948242188,536.2703857421875,,,,,,1360.0673828125,,566.0445556640625,,,1088.52978515625,699.4761962890625,,,,510.8787841796875,240.96925354003906,,,,21.253982543945312,,,,3609.03857421875
2018-10-18,300.3057556152344,,,209.90621948242188,536.2703857421875,,,,,,1360.0673828125,,566.0445556640625,,,1088.52978515625,699.4761962890625,,,,510.8787841796875,240.96925354003906,,,,21.253982543945312,,,,3609.03857421875
2018-10-19,301.6434326171875,,,208.85256958007812,539.1828002929688,,,,,,1375.8807373046875,,548.448486328125,,,1085.7440185546875,682.4046020507812,,,,489.8682556152344,240.6924285888672,,,,21.213748931884766,,,,3492.023681640625
2018-10-22,300.68798828125,,,206.67698669433594,522.7684326171875,,,,,,1380.890380859375,,544.9534912109375,,,1084.2611083984375,675.9625244140625,,,,472.43731689453125,239.8619842529297,,,,20.882282257080078,,,,3359.093505859375
2018-10-23,304.079833984375,,,203.31114196777344,514.0955200195312,,,,,,1353.79443359375,,528.562744140625,,,1076.4423828125,670.7166748046875,,,,468.0573425292969,235.61744689941406,,,,20.92635154724121,,,,3234.241943359375
2018-10-24,299.8279724121094,,,225.61831665039062,536.0313110351562,,,,,,1381.4566650390625,,522.3759765625,,,1095.3597412109375,674.2598876953125,,,,465.3893127441406,235.75584411621094,,,,21.068130493164062,,,,3276.810791015625
2018-10-25,290.89434814453125,,,227.58419799804688,534.2789916992188,,,,,,1381.806884765625,,527.3709106445312,,,1080.9359130859375,675.3182373046875,,,,458.0967712402344,230.35791015625,,,,20.943593978881836,,,,3230.323486328125
2018-10-26,290.7509765625,,,228.09637451171875,535.6331176757812,,,,,,1367.3055419921875,,514.5381469726562,,,1076.5771484375,670.7626953125,,,,464.5444641113281,228.92770385742188,,,,21.117950439453125,,,,3274.343505859375
